"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-01-17 13:00:00",14.02,95.4,24.9,215.6,6.532,11.3,2.118
"2023-01-17 12:00:00",14,94.9,25.01,221.6,3.948,11.3,0
"2023-01-17 11:00:00",13.95,95.1,24.66,216.9,6.099,11.3,1.412
"2023-01-17 10:00:00",13.9,96.4,23.71,226,4.085,9.88,0.706
"2023-01-17 09:00:00",13.85,97.1,23.28,238.5,5.96,12.71,1.412
"2023-01-17 08:00:00",13.81,97.3,22.49,261,10.48,21.18,2.118
"2023-01-17 07:00:00",13.82,97.5,22.67,268.8,16.65,24.71,8.47
"2023-01-17 06:00:00",13.83,97.7,22.69,267.1,18.5,28.24,9.88
"2023-01-17 05:00:00",13.85,97.4,22.58,268.1,17.37,27.53,6.354
"2023-01-17 04:00:00",13.86,97.2,21.67,256.6,12.03,19.77,3.53
"2023-01-17 03:00:00",13.87,95.9,20.38,225.6,8.22,14.83,2.118
"2023-01-17 02:00:00",13.88,96.3,19.34,234.9,7.135,11.3,3.53
"2023-01-17 01:00:00",13.72,94.6,19.07,227.2,7.348,14.83,3.53
"2023-01-17 00:00:00",13.45,95.4,18.73,215.9,8.65,15.53,4.942
"2023-01-16 23:00:00",13.47,94.2,19.1,234.6,6.121,10.59,2.118
"2023-01-16 22:00:00",13.5,95.5,20.24,224.7,4.956,10.59,0
"2023-01-16 21:00:00",13.56,96,21.05,206.6,2.944,6.354,0
"2023-01-16 20:00:00",13.62,96,20.97,237.9,2.785,7.06,0
"2023-01-16 19:00:00",13.68,94.8,21.16,236.3,3.426,9.88,0.706
"2023-01-16 18:00:00",13.67,96.5,21.79,233.3,4.771,10.59,0.706
"2023-01-16 17:00:00",13.67,96.4,22.66,239,3.997,7.766,0.706
"2023-01-16 16:00:00",13.68,96,22.81,267,3.583,7.766,0
"2023-01-16 15:00:00",13.69,93.9,24.6,263.4,1.588,4.236,0
"2023-01-16 14:00:00",13.69,95.2,24.89,259,2.42,7.06,0
"2023-01-16 13:00:00",13.69,91.7,25.77,247.8,1.639,4.942,0
"2023-01-16 12:00:00",13.69,94.9,23.98,263.1,0.812,8.47,0
"2023-01-16 11:00:00",13.69,94.5,23.16,212.9,0.9,5.648,0
"2023-01-16 10:00:00",13.68,94.9,21.51,228.6,1.353,4.942,0
"2023-01-16 09:00:00",13.68,95.7,20.14,222.3,5.319,9.18,0
"2023-01-16 08:00:00",13.67,95.9,19.14,207.8,5.16,9.88,1.412
"2023-01-16 07:00:00",13.66,96.4,19.94,214,5.832,10.59,2.118
"2023-01-16 06:00:00",13.66,95.7,19.39,171.9,3.63,10.59,0
"2023-01-16 05:00:00",13.66,95.5,20.4,64.09,1.081,6.354,0
"2023-01-16 04:00:00",13.66,97,22.04,52.9,1.165,6.354,0
"2023-01-16 03:00:00",13.67,96.1,21.06,279,1.63,7.06,0
"2023-01-16 02:00:00",13.66,96.7,21.33,217.1,4.624,9.18,0
"2023-01-16 01:00:00",13.66,96.8,21.15,219.6,7.46,16.24,2.118
"2023-01-16 00:00:00",13.66,97.1,21.76,217.5,10.63,19.77,4.942
"2023-01-15 23:00:00",13.66,97.4,22.08,219.8,17.97,29.65,7.06
"2023-01-15 22:00:00",13.66,97.5,22.82,221.3,24.1,35.3,10.59
"2023-01-15 21:00:00",13.64,97.7,23.13,221.1,25.02,37.42,10.59
"2023-01-15 20:00:00",13.64,97.9,23.34,227.1,24.91,41.65,12.71
"2023-01-15 19:00:00",13.64,97.4,23.2,203.7,22.73,43.07,7.766
"2023-01-15 18:00:00",13.64,97.4,23.46,197.2,25.06,42.36,9.88
"2023-01-15 17:00:00",13.64,97.7,23.37,197.3,25.81,49.42,10.59
"2023-01-15 16:00:00",13.63,97.2,23.44,205.8,26.97,50.13,11.3
"2023-01-15 15:00:00",13.62,95.4,24.03,186.2,31.21,48.71,12
"2023-01-15 14:00:00",13.64,96,24.19,188.4,33.13,48.01,15.53
"2023-01-15 13:00:00",13.66,95.1,24.46,186.8,32.27,52.24,15.53
"2023-01-15 12:00:00",13.67,92.8,26.09,145.1,17.08,38.12,7.766
"2023-01-15 11:00:00",13.7,93.4,28.38,134,23.68,36.01,9.18
"2023-01-15 10:00:00",13.7,94.2,28.63,120.6,26.38,43.07,12
"2023-01-15 09:00:00",13.72,97.4,24.8,123.5,26.24,45.18,9.18
"2023-01-15 08:00:00",13.73,97,24.53,112.7,31.92,55.77,11.3
"2023-01-15 07:00:00",13.78,97.4,24.65,115.7,33.54,52.24,4.942
"2023-01-15 06:00:00",13.85,96.6,25.32,110.4,30.04,46.6,5.648
"2023-01-15 05:00:00",13.83,97.6,25.61,118.1,29.59,57.19,9.88
"2023-01-15 04:00:00",13.81,98.2,26.19,121.5,29.23,43.07,12.71
"2023-01-15 03:00:00",13.78,98.5,25.73,137.3,28.79,45.18,10.59
"2023-01-15 02:00:00",13.77,96.9,25.06,177.2,32.87,51.54,15.53
"2023-01-15 01:00:00",13.75,97.3,25.25,189.5,30.24,51.54,14.12
"2023-01-15 00:00:00",13.72,98.6,25.73,172,32.71,48.71,14.12
"2023-01-14 23:00:00",13.69,98.5,26.4,148.4,21.75,35.3,12.71
"2023-01-14 22:00:00",13.71,96.6,27.24,112,23.11,28.95,12
"2023-01-14 21:00:00",13.71,96.9,27.25,101.7,21.25,27.53,12
"2023-01-14 20:00:00",13.75,97,27.36,97,20.12,34.59,2.824
"2023-01-14 19:00:00",13.76,97.4,27.55,84.4,18.35,37.42,4.236
"2023-01-14 18:00:00",13.76,98.2,27.39,84.9,16.95,38.12,4.942
"2023-01-14 17:00:00",13.79,97.4,28.14,91.6,17.5,34.59,5.648
"2023-01-14 16:00:00",13.77,97.4,28.57,98.8,24.18,46.6,7.06
"2023-01-14 15:00:00",13.75,95.3,29.34,104.3,32.39,51.54,8.47
"2023-01-14 14:00:00",13.72,93.3,30.72,108.9,28.51,48.71,10.59
"2023-01-14 13:00:00",13.71,95.1,29.99,106,28.17,51.54,10.59
"2023-01-14 12:00:00",13.69,95.1,29.49,106,31.61,47.3,12
"2023-01-14 11:00:00",13.65,94.9,29.21,105,28.47,50.13,12.71
"2023-01-14 10:00:00",13.61,94,30.66,102.2,25.81,40.95,12
"2023-01-14 09:00:00",13.55,95.6,29.45,100.4,20.42,31.77,7.766
"2023-01-14 08:00:00",13.55,98.3,28.82,130.2,19.3,26.12,12
"2023-01-14 07:00:00",13.56,99.6,27.56,174.6,19.77,28.95,10.59
"2023-01-14 06:00:00",13.55,99.3,27.39,182.8,18.43,28.95,8.47
"2023-01-14 05:00:00",13.54,97.9,27.28,209.3,12.52,23.3,6.354
"2023-01-14 04:00:00",13.55,97,26.84,223.3,16.52,31.06,7.06
"2023-01-14 03:00:00",13.55,98.4,27.08,212.8,17.75,38.12,5.648
"2023-01-14 02:00:00",13.55,100,28.2,217,18.27,38.12,8.47
"2023-01-14 01:00:00",13.55,100,28.15,228,20.05,36.71,7.766
"2023-01-14 00:00:00",13.53,100,28.3,221.2,23.08,39.54,9.88
"2023-01-13 23:00:00",13.52,100,28.72,225.7,25.97,43.07,12
"2023-01-13 22:00:00",13.53,100,28.81,198.9,22.2,39.54,12
"2023-01-13 21:00:00",13.53,99.8,28.96,192.1,24.1,40.24,12.71
"2023-01-13 20:00:00",13.53,98.5,28.71,217.8,21.24,31.77,7.766
"2023-01-13 19:00:00",13.54,99.8,28.92,222.5,17.68,29.65,6.354
"2023-01-13 18:00:00",13.58,99.8,29.28,221.3,16.72,30.36,7.06
"2023-01-13 17:00:00",13.62,96.5,29.91,205.2,16.12,30.36,6.354
"2023-01-13 16:00:00",13.68,96.8,30.47,197.4,20.32,45.89,9.18
"2023-01-13 15:00:00",13.74,99.4,30.33,195.3,22.94,41.65,10.59
"2023-01-13 14:00:00",13.74,97.9,31.19,198.8,28.03,45.18,12
"2023-01-13 13:00:00",13.75,97.1,32.41,158.2,23.75,36.01,14.12
"2023-01-13 12:00:00",13.76,98.9,32.62,153.8,28.32,46.6,15.53
"2023-01-13 11:00:00",13.77,98.8,32.4,143.3,27.8,43.07,16.94
"2023-01-13 10:00:00",13.77,99.8,32.3,142.2,32.94,45.18,21.18
"2023-01-13 09:00:00",13.77,100,32.99,160.6,32.24,61.42,16.24
"2023-01-13 08:00:00",13.76,100,32.94,185.4,45.97,69.19,26.12
"2023-01-13 07:00:00",13.75,100,32.71,185.1,44.69,66.36,22.59
"2023-01-13 06:00:00",13.74,99.6,32.89,180.1,38.67,64.25,19.77
"2023-01-13 05:00:00",13.74,97.9,33.27,176.3,33.58,52.24,19.06
"2023-01-13 04:00:00",13.74,97.6,33.54,165.1,36.28,52.95,20.47
"2023-01-13 03:00:00",13.73,97.9,33.31,162.9,40.19,57.19,19.77
"2023-01-13 02:00:00",13.73,95.4,33.53,164,39.77,67.78,19.77
"2023-01-13 01:00:00",13.74,96.7,33.55,156,36.7,56.48,21.18
"2023-01-13 00:00:00",14.11,97,33.67,171.6,42.4,67.07,21.89
"2023-01-12 23:00:00",14.12,99.9,32.86,154,37.62,75.54,16.24
"2023-01-12 22:00:00",14.11,100,32.4,169.7,40.96,67.78,20.47
"2023-01-12 21:00:00",14.1,100,32.54,173.8,33.93,52.24,15.53
"2023-01-12 20:00:00",14.09,100,32.61,153.1,21.35,43.77,8.47
"2023-01-12 19:00:00",14.07,100,32.35,192.5,31.62,51.54,15.53
"2023-01-12 18:00:00",14.04,100,32.32,165.5,25.62,48.71,8.47
"2023-01-12 17:00:00",14.01,100,32.47,152.3,19.52,36.01,4.942
"2023-01-12 16:00:00",13.96,100,32.44,152.9,17.29,42.36,2.118
"2023-01-12 15:00:00",13.94,100,32.49,181.1,35.73,59.3,12
"2023-01-12 14:00:00",13.95,100,32.39,189.4,35.5,60.72,16.94
"2023-01-12 13:00:00",13.95,99.6,32.59,191.6,36.34,62.83,15.53
"2023-01-12 12:00:00",13.96,99.5,32.76,187,31.71,59.3,16.24
"2023-01-12 11:00:00",13.98,99.9,32.71,186.6,33.35,60.72,14.83
"2023-01-12 10:00:00",14,100,32.56,202.4,35.28,67.07,13.41
"2023-01-12 09:00:00",14.01,100,32.36,215.2,35.49,64.25,13.41
"2023-01-12 08:00:00",13.99,99.6,31.25,212.4,31.58,53.66,13.41
"2023-01-12 07:00:00",13.99,99,29.87,188.7,27.23,48.71,10.59
"2023-01-12 06:00:00",14.03,99.1,29.94,190.1,34.4,63.54,15.53
"2023-01-12 05:00:00",14.07,98.5,28.71,158.4,25.91,55.77,14.83
"2023-01-12 04:00:00",14.1,98.6,28.74,167.8,29.69,53.66,17.65
"2023-01-12 03:00:00",14.09,98.2,27.74,97.7,27.35,39.54,11.3
"2023-01-12 02:00:00",14.07,98.1,27.43,105.9,30.2,44.48,18.36
"2023-01-12 01:00:00",14.07,98,27.23,117.8,32.86,49.42,19.06
"2023-01-12 00:00:00",14.1,97.9,26.54,137.7,34.51,48.71,22.59
"2023-01-11 23:00:00",14.14,97.9,26.34,145.1,39.38,51.54,22.59
"2023-01-11 22:00:00",14.17,97.7,25.93,139.5,37.66,57.89,16.24
"2023-01-11 21:00:00",14.16,97.7,25.71,119.6,36.72,57.19,15.53
"2023-01-11 20:00:00",14.17,97.6,25.51,126,34.31,52.24,13.41
"2023-01-11 19:00:00",14.18,97.7,25.59,125.7,37.27,56.48,17.65
"2023-01-11 18:00:00",14.21,97.5,24.98,138.9,41.52,65.66,14.83
"2023-01-11 17:00:00",14.2,97.3,24.56,123.1,40.16,60.72,12.71
"2023-01-11 16:00:00",14.17,96,26.14,117.4,46.55,67.78,21.18
"2023-01-11 15:00:00",14.15,96.1,29.08,120.9,43.2,67.78,15.53
"2023-01-11 14:00:00",14.13,96.1,29.87,125.6,46.08,69.19,18.36
"2023-01-11 13:00:00",14.09,96.4,29.66,113.1,41.25,66.36,21.89
"2023-01-11 12:00:00",14.05,96.3,30.37,120,26.43,43.07,11.3
"2023-01-11 11:00:00",14.03,97,27.94,148.9,22.19,35.3,7.766
"2023-01-11 10:00:00",14.01,96.8,24.22,174.1,26.11,40.24,12.71
"2023-01-11 09:00:00",13.95,96.8,23.93,203,27.13,45.89,11.3
"2023-01-11 08:00:00",13.9,97.1,24.05,199.3,30.2,54.36,13.41
"2023-01-11 07:00:00",13.88,97.2,24.45,209.1,27.16,49.42,11.3
"2023-01-11 06:00:00",13.91,97.3,24.72,206.2,26.25,43.77,9.18
"2023-01-11 05:00:00",13.94,97.4,24.61,196.5,28.43,55.07,10.59
"2023-01-11 04:00:00",13.98,97.3,24.65,197.1,30.01,48.71,14.12
"2023-01-11 03:00:00",13.99,97.5,25.13,198.6,30.93,51.54,14.12
"2023-01-11 02:00:00",13.68,97.7,25.12,199.1,34.51,57.19,16.24
"2023-01-11 01:00:00",13.57,97.2,23.94,170.4,24.01,43.77,13.41
"2023-01-11 00:00:00",13.6,97.1,23.53,165.9,22.77,31.06,13.41
"2023-01-10 23:00:00",13.65,97.2,24.14,161.6,24.9,33.89,13.41
"2023-01-10 22:00:00",13.7,96.9,23.26,150.5,27.95,37.42,13.41
"2023-01-10 21:00:00",13.74,96.6,21.79,135,23.77,32.48,9.18
"2023-01-10 20:00:00",13.81,96.3,21.76,120.6,31.65,42.36,21.89
"2023-01-10 19:00:00",13.82,96.5,21.92,93.9,23.94,33.18,4.236
"2023-01-10 18:00:00",13.81,96.3,22.91,92.2,30.53,45.18,4.942
"2023-01-10 17:00:00",13.8,96.2,23.29,89.2,27.45,43.07,5.648
"2023-01-10 16:00:00",13.8,96,24.57,96.9,35.44,48.71,2.118
"2023-01-10 15:00:00",13.78,96.2,26.03,85.2,25.06,40.24,0
"2023-01-10 14:00:00",13.75,96.2,26.76,85,23.78,42.36,0.706
"2023-01-10 13:00:00",13.75,96.2,27.07,92.6,30.11,45.89,14.83
"2023-01-10 12:00:00",13.77,96.3,27.12,97.1,27.44,38.12,13.41
"2023-01-10 11:00:00",13.8,96.4,27.4,98.7,28.57,39.54,17.65
"2023-01-10 10:00:00",13.8,96.8,26.57,112.8,33.03,50.13,12.71
"2023-01-10 09:00:00",13.76,96.4,25.37,122.3,31.81,53.66,13.41
"2023-01-10 08:00:00",13.7,97,24.99,109.4,31.87,46.6,16.94
"2023-01-10 07:00:00",13.6,97.6,25.03,110.4,29.32,40.95,19.77
"2023-01-10 06:00:00",13.54,97.9,26.08,114.6,17.64,31.77,8.47
"2023-01-10 05:00:00",13.49,97.4,25.18,184.3,16.87,28.95,7.06
"2023-01-10 04:00:00",13.46,97.5,25.38,208,15.35,31.77,5.648
"2023-01-10 03:00:00",13.46,97.5,25.16,218.9,17.57,35.3,6.354
"2023-01-10 02:00:00",13.48,97.2,25.03,224.3,21.99,50.13,9.88
"2023-01-10 01:00:00",13.49,97.4,25.37,215.4,27.5,49.42,10.59
"2023-01-10 00:00:00",13.5,97.4,25.18,206.6,24.48,62.13,5.648
"2023-01-09 23:00:00",13.51,97.6,25.5,215.5,29.3,51.54,12.71
"2023-01-09 22:00:00",13.52,97.8,25.4,210.6,29.04,61.42,9.88
"2023-01-09 21:00:00",13.53,97.7,24.77,186.6,33.37,66.36,9.88
"2023-01-09 20:00:00",13.55,97.2,24.23,188.3,24.23,44.48,12
"2023-01-09 19:00:00",13.57,97,23.33,201.6,18.73,47.3,5.648
"2023-01-09 18:00:00",13.61,97.1,23.06,235.1,20.62,38.12,7.766
"2023-01-09 17:00:00",13.64,97.3,23.21,235,25.62,64.95,7.06
"2023-01-09 16:00:00",13.68,96.5,22.84,230.1,34.27,64.95,16.24
"2023-01-09 15:00:00",13.73,97.3,25.55,198.1,31.97,66.36,12
"2023-01-09 14:00:00",13.8,97.3,25.83,186.6,32.68,71.31,13.41
"2023-01-09 13:00:00",13.84,97,26.31,164.1,22.76,36.01,14.12
"2023-01-09 12:00:00",13.83,97,26.57,120.3,30.16,43.77,14.12
"2023-01-09 11:00:00",13.89,96.7,25.81,123.5,45.24,69.89,23.3
"2023-01-09 10:00:00",13.96,96.8,24.14,106.2,44.58,62.83,16.24
"2023-01-09 09:00:00",14,96.5,23.37,98.2,44.8,74.13,7.766
"2023-01-09 08:00:00",13.96,96.6,23.39,80.6,32.86,71.31,2.118
"2023-01-09 07:00:00",13.93,96.7,23.72,77.23,27.98,69.89,0.706
"2023-01-09 06:00:00",13.9,96.7,23.59,72.57,21.6,52.95,0
"2023-01-09 05:00:00",13.84,97,24.19,88.2,31.93,58.6,1.412
"2023-01-09 04:00:00",13.76,97.3,24.74,97.7,37.75,58.6,11.3
"2023-01-09 03:00:00",13.66,97.9,25.49,101.9,37.83,59.3,15.53
"2023-01-09 02:00:00",13.62,97.9,25.42,134.8,21.86,38.12,4.942
"2023-01-09 01:00:00",13.61,97.4,24.23,191,35.09,50.13,14.83
"2023-01-09 00:00:00",13.62,97.5,24,191.4,24.14,48.71,9.18
"2023-01-08 23:00:00",13.62,97.3,23.43,200.9,17.49,40.95,2.118
"2023-01-08 22:00:00",13.62,96.7,22.93,225.6,22.22,46.6,2.824
"2023-01-08 21:00:00",13.62,96.9,22.41,225.7,25.27,43.07,9.88
"2023-01-08 20:00:00",13.62,97.3,23.52,222.8,18.91,36.71,7.06
"2023-01-08 19:00:00",13.63,97.4,23.29,236.1,19.69,41.65,5.648
"2023-01-08 18:00:00",13.63,97.1,22.62,234.2,28.46,47.3,13.41
"2023-01-08 17:00:00",13.63,97.1,22.89,228.5,24.27,60.01,8.47
"2023-01-08 16:00:00",13.62,97.9,24.23,229.7,32.1,59.3,7.766
"2023-01-08 15:00:00",13.59,97.7,24.43,235.1,28.39,64.95,9.18
"2023-01-08 14:00:00",13.6,97.8,24.64,234.1,40.69,82.6,19.77
"2023-01-08 13:00:00",13.63,97.9,27.2,215.5,30.8,62.13,14.12
"2023-01-08 12:00:00",13.65,98,27.72,197.8,33.06,54.36,17.65
"2023-01-08 11:00:00",13.68,97.9,28.12,172.6,23.09,48.71,10.59
"2023-01-08 10:00:00",13.71,98,27.98,163.4,26.53,52.24,12
"2023-01-08 09:00:00",13.75,98.1,27.03,147.7,28.55,43.07,14.12
"2023-01-08 08:00:00",13.78,98,26.36,140.9,33.95,45.89,23.3
"2023-01-08 07:00:00",13.79,98,26.45,126.3,36.36,54.36,19.77
"2023-01-08 06:00:00",13.79,97.9,26.85,113.4,26.64,41.65,12.71
"2023-01-08 05:00:00",13.78,97.8,26.97,106.5,28.27,41.65,14.12
"2023-01-08 04:00:00",13.79,97.9,26.35,130.9,30.17,45.18,13.41
"2023-01-08 03:00:00",13.79,97.8,26.9,112.3,29.56,49.42,9.18
"2023-01-08 02:00:00",13.78,98,27.4,126.5,37.3,59.3,16.94
"2023-01-08 01:00:00",13.75,98,27.09,125.5,34.55,60.72,10.59
"2023-01-08 00:00:00",13.71,97.9,27.8,116,38.76,60.72,21.18
"2023-01-07 23:00:00",13.66,97.9,27.6,122.8,35.85,63.54,16.94
"2023-01-07 22:00:00",13.59,98.1,27.81,123,36.44,57.19,17.65
"2023-01-07 21:00:00",13.57,98.1,27.72,115.7,29.45,48.01,14.83
"2023-01-07 20:00:00",13.56,98.1,27.84,109.3,13.52,28.95,2.118
"2023-01-07 19:00:00",13.59,97.9,26.5,139.6,25.55,43.77,6.354
"2023-01-07 18:00:00",13.61,98,26.3,141.7,32.43,48.01,19.06
"2023-01-07 17:00:00",13.63,98,26.25,144.3,32.54,45.18,18.36
"2023-01-07 16:00:00",13.66,98,27.17,151.2,29.99,43.07,19.06
"2023-01-07 15:00:00",13.7,98,28.5,147.3,26.92,41.65,12.71
"2023-01-07 14:00:00",13.74,98,28.24,150.8,26.7,39.54,15.53
"2023-01-07 13:00:00",13.76,97.6,29.34,138.9,36.91,62.83,19.06
"2023-01-07 12:00:00",13.76,97,29.98,119.7,36.41,57.89,18.36
"2023-01-07 11:00:00",13.71,97.1,28.99,110.1,37.49,55.07,13.41
"2023-01-07 10:00:00",13.66,97.4,28.08,113.7,36.65,54.36,11.3
"2023-01-07 09:00:00",13.61,98,28.05,112.8,34.26,56.48,12.71
"2023-01-07 08:00:00",13.56,98.2,27.74,121,33.67,53.66,16.94
"2023-01-07 07:00:00",13.55,98.4,27.46,127.7,32.94,47.3,14.83
"2023-01-07 06:00:00",13.52,98.5,27.77,122.8,27.1,48.01,12.71
"2023-01-07 05:00:00",13.53,98.4,27.28,142.1,23.65,37.42,14.12
"2023-01-07 04:00:00",13.52,98.6,27.91,135.8,25.35,36.01,14.12
"2023-01-07 03:00:00",13.54,98.4,27.64,136.5,22.54,31.77,13.41
"2023-01-07 02:00:00",13.66,98.3,27.2,137.1,22.04,33.18,10.59
"2023-01-07 01:00:00",14.02,98.1,27.22,144.7,22.76,35.3,10.59
"2023-01-07 00:00:00",14.04,98.2,27.12,152.5,29.29,45.89,14.83
"2023-01-06 23:00:00",14.06,98.3,26.78,168.4,32.4,54.36,16.94
"2023-01-06 22:00:00",14.08,98.2,26.53,158.2,34.58,50.13,19.77
"2023-01-06 21:00:00",14.08,97.9,26.44,135.1,33.92,57.89,14.83
"2023-01-06 20:00:00",14.09,98.1,26.92,134.1,39.04,58.6,19.77
"2023-01-06 19:00:00",14.08,97.8,26.95,119.5,30.38,49.42,12.71
"2023-01-06 18:00:00",14.08,97.5,26.45,115.4,31.83,56.48,8.47
"2023-01-06 17:00:00",14.07,97.8,27.75,111.8,33.38,55.77,18.36
"2023-01-06 16:00:00",14.1,98.2,27.38,158.8,27.65,42.36,12
"2023-01-06 15:00:00",14.14,98.5,27.7,189,27.91,47.3,9.88
"2023-01-06 14:00:00",14.15,97.8,27.57,194.5,22.88,36.71,12
"2023-01-06 13:00:00",14.16,97.9,27.19,195.9,27.28,47.3,9.88
"2023-01-06 12:00:00",14.17,97.9,27.74,200.3,28.81,53.66,10.59
"2023-01-06 11:00:00",14.17,95.7,25.2,205.9,25.99,43.07,10.59
"2023-01-06 10:00:00",14.18,95.1,23,220.7,20.29,40.95,5.648
"2023-01-06 09:00:00",14.18,95.3,21.96,221,19.54,31.06,9.18
"2023-01-06 08:00:00",14.17,95.2,22.39,165.6,7.558,20.47,0
"2023-01-06 07:00:00",14.18,96.4,22.96,259.6,7.346,25.42,0
"2023-01-06 06:00:00",14.18,97,23.32,230.5,17.69,26.12,7.766
"2023-01-06 05:00:00",14.18,97,23.72,224.2,16.39,26.12,7.06
"2023-01-06 04:00:00",14.18,96.8,23.66,234,12.65,25.42,4.942
"2023-01-06 03:00:00",14.19,97.3,24.86,222.6,15.6,33.18,7.06
"2023-01-06 02:00:00",14.19,97.3,24.82,229.9,20,42.36,7.06
"2023-01-06 01:00:00",14.19,97.3,24.91,233.1,22.8,40.95,6.354
"2023-01-06 00:00:00",14.19,97.5,25.43,229.4,24.95,50.13,10.59
"2023-01-05 23:00:00",14.18,97.5,25.57,230.3,29.45,52.24,8.47
"2023-01-05 22:00:00",14.17,97.9,25.58,230.7,31.65,57.89,12
"2023-01-05 21:00:00",14.16,98.4,26.85,214.5,27.42,56.48,9.88
"2023-01-05 20:00:00",14.14,98.9,27.5,200.8,30.3,52.95,12.71
"2023-01-05 19:00:00",14.11,99.2,28.02,195.9,31.02,60.72,12
"2023-01-05 18:00:00",14.06,98.8,28.09,177.9,25.27,47.3,9.18
"2023-01-05 17:00:00",14.06,98.5,28.32,117.6,14.75,33.89,1.412
"2023-01-05 16:00:00",14.08,98.3,28.49,153.8,25.77,44.48,9.18
"2023-01-05 15:00:00",14.1,98.4,28.49,136,29.82,45.18,16.94
"2023-01-05 14:00:00",14.13,98,28.71,146.9,35.08,48.71,20.47
"2023-01-05 13:00:00",14.15,97.8,27.9,122.1,29.67,50.83,6.354
"2023-01-05 12:00:00",14.17,97.7,27.77,138.7,44.11,65.66,23.3
"2023-01-05 11:00:00",14.2,97.9,27.29,129.9,49.99,75.54,19.77
"2023-01-05 10:00:00",14.21,97.9,27.54,123,48.26,72.72,21.18
"2023-01-05 09:00:00",14.22,97.8,27.38,124.4,43.2,71.31,14.83
"2023-01-05 08:00:00",14.24,97.5,26.38,127.1,48.05,69.89,24.71
"2023-01-05 07:00:00",14.26,97.3,25.45,110.3,49.77,73.42,27.53
"2023-01-05 06:00:00",14.27,97,25.12,110.3,48.89,66.36,14.83
"2023-01-05 05:00:00",14.29,96.8,24.36,109,45.26,58.6,30.36
"2023-01-05 04:00:00",14.3,96.7,24.12,100.3,47.17,66.36,30.36
"2023-01-05 03:00:00",14.01,96.8,23.72,99.6,50.19,69.19,6.354
"2023-01-05 02:00:00",14.29,96.6,23.68,96.3,38.82,58.6,4.942
"2023-01-05 01:00:00",14.18,96.4,22.93,90.2,38.98,66.36,10.59
"2023-01-05 00:00:00",14.27,96.2,22.6,85.7,36.03,63.54,1.412
"2023-01-04 23:00:00",14.27,96.5,23.05,89.7,40.21,61.42,4.236
"2023-01-04 22:00:00",14.26,96.3,22.69,94.5,46.19,69.19,19.06
"2023-01-04 21:00:00",14.25,96.1,22.42,95.8,45.76,62.13,21.89
"2023-01-04 20:00:00",14.25,96,22.3,96.9,43.26,60.01,17.65
"2023-01-04 19:00:00",14.25,95.9,21.63,110,54.36,75.54,26.83
"2023-01-04 18:00:00",14.25,96,21.18,108.6,56.9,74.84,28.95
"2023-01-04 17:00:00",14.23,95.8,20.84,101.7,55.23,73.42,25.42
"2023-01-04 16:00:00",14.21,96.1,22.06,102.3,48.44,67.78,21.18
"2023-01-04 15:00:00",14.19,95.5,22.64,96.1,44.81,67.07,24.71
"2023-01-04 14:00:00",14.17,96,23.32,102,45.99,67.78,20.47
"2023-01-04 13:00:00",14.15,95.6,23.7,109.8,38.36,57.19,16.94
"2023-01-04 12:00:00",14.14,95.8,23.13,107.6,38.58,63.54,20.47
"2023-01-04 11:00:00",14.1,95.6,22.9,105.9,36.97,57.89,16.94
"2023-01-04 10:00:00",14.03,95.5,22.36,102.2,40.71,64.25,21.18
"2023-01-04 09:00:00",13.96,95.8,21.54,110,41.47,66.36,17.65
"2023-01-04 08:00:00",13.88,95.8,20.21,115.6,38.58,58.6,19.06
"2023-01-04 07:00:00",13.81,95.6,21.86,104.1,24.97,41.65,13.41
"2023-01-04 06:00:00",13.8,97.8,24.8,126.5,18.62,26.12,9.88
"2023-01-04 05:00:00",13.81,96,20.64,171.4,14.87,24,4.236
"2023-01-04 04:00:00",13.82,96.1,21.39,195.3,17.48,26.83,8.47
"2023-01-04 03:00:00",13.83,96.4,22.17,215.7,18.41,28.95,6.354
"2023-01-04 02:00:00",13.86,96.6,21.9,215.9,14.29,28.95,4.942
"2023-01-04 01:00:00",13.88,96.8,21.81,219.1,22.61,39.54,9.88
"2023-01-04 00:00:00",13.91,96.9,21.42,192.8,26.51,45.18,12.71
"2023-01-03 23:00:00",13.94,95.2,22.05,194,29.76,43.77,17.65
"2023-01-03 22:00:00",14,93.4,19.76,197.2,24.94,44.48,13.41
"2023-01-03 21:00:00",14.06,93.9,18.52,179.1,22.96,33.18,14.12
"2023-01-03 20:00:00",14.11,93.7,19.08,158.7,22.18,33.18,11.3
"2023-01-03 19:00:00",14.12,94.9,19.07,164.7,20.11,28.24,12
"2023-01-03 18:00:00",13.85,96.2,22.22,127.6,18.07,27.53,7.766
"2023-01-03 17:00:00",13.66,96.7,22.8,133.2,15.27,26.12,6.354
"2023-01-03 16:00:00",13.66,95.6,21.33,189.9,8.44,16.24,3.53
"2023-01-03 15:00:00",13.67,95.8,21.18,189.9,8.69,19.77,1.412
"2023-01-03 14:00:00",13.66,95.6,20.95,206,8.73,14.83,4.236
"2023-01-03 13:00:00",13.67,95.4,20.77,224.3,8.7,21.89,2.824
